tissue,health_state,set,network_name,network_code,pathway,count
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Pyruvate metabolism,38
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Retinol metabolism,72
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Riboflavin metabolism,7
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Secondary bile acid biosynthesis,6
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Selenocompound metabolism,10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Sesquiterpenoid and triterpenoid biosynthesis,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Sphingolipid metabolism,105
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Starch and sucrose metabolism,27
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Steroid biosynthesis,147
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Steroid degradation,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Steroid hormone biosynthesis,108
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Streptomycin biosynthesis,4
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Styrene degradation,3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Sulfur metabolism,5
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Synthesis and degradation of ketone bodies,5
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Taurine and hypotaurine metabolism,12
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Terpenoid backbone biosynthesis,21
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Thiamine metabolism,11
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Toluene degradation,118
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Tropane, piperidine and pyridine alkaloid biosynthesis",31
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Tryptophan metabolism,359
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Tyrosine metabolism,98
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Ubiquinone and other terpenoid-quinone biosynthesis,10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Valine, leucine and isoleucine biosynthesis",6
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Valine, leucine and isoleucine degradation",452
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Various types of N-glycan biosynthesis,93
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Vitamin B6 metabolism,14
